"villageid","hh_id","leader","caste_category_label","caste_category","subcaste_label","subcaste","hh_owned_label","hh_owned","roof_type","num_rooms","electricity","occupation_label","occupation"
57,218,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,1,"Farm land-owner",2
57,219,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
57,220,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Farm land-owner",2
57,221,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,4,1,"Farm land-owner",2
57,222,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,5,1,"Farm land-owner",2
57,223,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,2,3,"Farm labourer",3
57,224,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Small business (shop, etc.)",1
57,225,0,"OBC",3,"Kuruba",404,"Owned",1,3,4,1,"Farm land-owner",2
57,226,0,"OBC",3,"Kuruba",404,"Owned",1,3,3,1,"Farm labourer",3
57,227,0,"OBC",3,"Kuruba",404,"Owned",1,3,3,1,"Farm labourer",3
57,228,0,"GENERAL",4,"Kuruba",404,"Owned",1,3,3,2,"Farm labourer",3
57,229,0,"OBC",3,"Kuruba",404,"Owned",1,3,2,1,"Farm labourer",3
57,230,0,"OBC",3,"Kuruba",404,"Owned",1,3,2,1,"Pensioner",17
57,231,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
57,232,1,"GENERAL",4,"Kuruba",404,"Owned",1,3,4,1,"Farm land-owner",2
57,235,0,"OBC",3,"Kuruba",404,"Owned",1,3,3,1,"Farm land-owner",2
57,236,0,"OBC",3,"Kuruba",404,"Owned",1,3,4,1,"Farm labourer",3
57,237,0,"OBC",3,"Kuruba",404,"Owned",1,3,4,1,"Farm labourer",3
57,238,1,"",NA,"",NA,"",NA,NA,NA,NA,"",NA
57,239,0,"GENERAL",4,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Private services",9
57,240,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,1,"Farm labourer",3
57,241,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,6,1,"Farm land-owner",2
57,242,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,5,1,"Farm land-owner",2
58,101,0,"OBC",3,"Idiga/Ediga",406,"Owned",1,3,3,1,"Farm labourer",3
58,102,0,"OBC",3,"Idiga/Ediga",406,"Owned",1,5,4,1,"Industrialist",11
58,103,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,3,"Dairy/cattle rearing",5
58,104,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,3,"Farm land-owner",2
58,105,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,5,2,"Farm land-owner",2
58,106,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,3,3,"Private services",9
58,107,0,"SCHEDULED CASTE",1,"Holaya/Holer",209,"Owned",1,3,2,2,"Farm labourer",3
58,108,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Farm labourer",3
58,109,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,2,"Farm labourer",3
58,110,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
58,111,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Farm labourer",3
58,112,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,-333,2,3,"Farm labourer",3
58,113,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Farm labourer",3
58,114,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Farm labourer",3
58,115,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,1,"Farm labourer",3
58,116,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,2,2,"Farm land-owner",2
58,117,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,-333,1,3,"Farm land-owner",2
58,118,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,5,2,"Masonry/construction worker",12
58,119,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Given by government",5,3,2,1,"Farm labourer",3
58,120,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Given by government",5,3,2,3,"OTHERS, SPECIFY",-333
58,121,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
58,122,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,3,"Farm labourer",3
58,123,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm land-owner",2
58,124,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Industrialist",11
58,125,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
58,126,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Rented",3,3,1,2,"Farm labourer",3
58,127,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,2,"Small business (shop, etc.)",1
58,128,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"OTHERS, SPECIFY",-333,3,3,2,"Private services",9
58,129,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,3,"Farm land-owner",2
58,130,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm land-owner",2
58,131,0,"GENERAL",4,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
58,132,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,2,"Farm labourer",3
58,133,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm land-owner",2
58,134,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm land-owner",2
58,135,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
58,136,0,"SCHEDULED CASTE",1,"Holaya/Holer",209,"Owned",1,3,4,2,"Pensioner",17
58,137,0,"OBC",3,"Idiga/Ediga",406,"Owned",1,3,3,1,"Farm land-owner",2
58,138,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,4,2,"Farm land-owner",2
58,139,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
58,140,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Housewife",16
58,141,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Leased",4,3,3,2,"OTHERS, SPECIFY",-333
58,142,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Given by government",5,3,2,1,"Farm labourer",3
58,143,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Farm land-owner",2
58,144,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Farm labourer",3
58,145,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,1,1,"Farm labourer",3
58,146,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
58,147,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,2,"Private services",9
58,148,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm labourer",3
58,149,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,4,2,"Farm land-owner",2
58,150,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,4,2,1,"Farm land-owner",2
58,151,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,152,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,153,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Industrialist",11
58,154,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Private services",9
58,155,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,3,3,1,"Farm land-owner",2
58,156,0,"GENERAL",4,"Idiga/Ediga",406,"Owned",1,3,3,1,"Farm land-owner",2
58,157,0,"OBC",3,"Idiga/Ediga",406,"Owned",1,3,3,1,"Farm land-owner",2
58,158,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,1,1,"Farm labourer",3
58,159,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Industrialist",11
58,160,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,161,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,2,1,1,"Government services (teacher, etc.)",8
58,162,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
58,163,0,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,3,"Dairy/cattle rearing",5
58,164,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,2,"Masonry/construction worker",12
58,165,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"OTHERS, SPECIFY",-333
58,166,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,2,"OTHERS, SPECIFY",-333
58,167,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,3,"Farm labourer",3
58,168,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,1,2,"Small business (shop, etc.)",1
58,169,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm land-owner",2
58,170,0,"OBC",3,"Vishwakarma/Aksali/Achari",407,"Owned",1,4,2,2,"Farm labourer",3
58,171,0,"OBC",3,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,3,1,"Farm labourer",3
58,172,0,"OBC",3,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,2,1,"Industrialist",11
58,173,0,"OBC",3,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,2,1,"Industrialist",11
58,174,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,4,2,"Farm land-owner",2
58,175,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,5,1,"Farm land-owner",2
58,176,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Pensioner",17
58,177,1,"SCHEDULED TRIBE",2,"Nayaka",309,"Owned",1,3,3,1,"Farm land-owner",2
58,178,0,"SCHEDULED CASTE",1,"Nayaka",309,"Owned",1,3,2,2,"Farm land-owner",2
58,179,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Industrialist",11
58,180,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,1,"Industrialist",11
58,181,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,182,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,4,1,"Farm land-owner",2
58,183,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,184,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
58,185,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,186,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,3,2,"Farm land-owner",2
58,187,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,188,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,3,"Farm labourer",3
58,189,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,190,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,191,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
58,192,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,2,4,1,"Farm labourer",3
58,193,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,4,1,"Pensioner",17
58,194,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,5,12,1,"Farm land-owner",2
58,195,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm labourer",3
58,196,1,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Small business (shop, etc.)",1
58,197,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,198,0,"OBC",3,"Idiga/Ediga",406,"Rented",3,3,2,1,"Farm labourer",3
58,199,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
58,200,0,"GENERAL",4,"OTHERS, SPECIFY",-333,"Owned",1,5,5,1,"Industrialist",11
58,201,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,202,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
58,203,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,5,1,"Farm land-owner",2
58,204,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,205,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,1,3,"Pensioner",17
58,206,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,207,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,208,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,2,"Farm labourer",3
58,209,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,2,"Farm labourer",3
58,210,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,2,2,"Pensioner",17
58,211,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,2,1,"Farm land-owner",2
58,212,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm land-owner",2
58,213,0,"OBC",3,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Farm labourer",3
58,214,0,"OBC",3,"Kumbara",409,"Owned",1,2,1,2,"Masonry/construction worker",12
58,215,0,"OBC",3,"Idiga/Ediga",406,"Owned",1,3,2,2,"Farm labourer",3
58,216,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm land-owner",2
58,217,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,3,1,"Farm land-owner",2
58,218,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,4,2,"Farm land-owner",2
58,219,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,3,"Farm land-owner",2
58,220,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,1,"OTHERS, SPECIFY",-333
58,221,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,2,3,1,"Industrialist",11
58,222,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
58,223,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,1,3,"Farm labourer",3
58,224,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Private services",9
58,225,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,3,1,"Farm labourer",3
58,226,0,"RELIGIOUS MINORITY",5,"Muslim/Chapper Band (Excluding Sheikh,Memon,Bohra,Pathan, Mughal,Sayyid, Navayat",413,"Owned",1,3,4,2,"Farm land-owner",2
58,227,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,2,1,"Dairy/cattle rearing",5
58,228,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Farm land-owner",2
58,229,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Dairy/cattle rearing",5
58,230,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,1,1,3,"Farm labourer",3
58,231,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
58,232,1,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Small business (shop, etc.)",1
58,233,0,"GENERAL",4,"Vokkaliga/Gowda/Reddy",401,"Owned",1,3,3,1,"Government services (teacher, etc.)",8
58,234,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm labourer",3
58,235,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,1,"Farm land-owner",2
58,236,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,3,2,2,"Farm labourer",3
58,237,0,"GENERAL",4,"Vishwakarma/Aksali/Achari",407,"Owned",1,3,2,1,"Dairy/cattle rearing",5
58,258,1,"",NA,"",NA,"",NA,NA,NA,NA,"",NA
59,101,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,2,2,2,"Farm labourer",3
59,102,0,"SCHEDULED TRIBE",2,"Adi Dravida",202,"Owned",1,3,2,2,"Farm labourer",3
59,103,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,4,3,2,"Farm labourer",3
59,104,0,"SCHEDULED CASTE",1,"Adi Karnataka",201,"Owned",1,5,2,2,"Farm labourer",3
59,105,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,3,2,1,"Farm labourer",3
59,106,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,1,2,1,"Farm labourer",3
59,107,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Rented",3,3,1,1,"Farm labourer",3
59,108,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Rented",3,3,1,1,"Farm labourer",3
59,109,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,2,2,"Masonry/construction worker",12
59,110,0,"SCHEDULED CASTE",1,"Adi Dravida",202,"Owned",1,3,3,2,"Farm labourer",3
59,111,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,3,3,2,"Farm labourer",3
59,112,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,4,1,"Farm land-owner",2
59,113,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,4,4,2,"Farm land-owner",2
59,114,0,"OBC",3,"Yadava/Golla/Gopala",405,"Rented",3,5,3,2,"Farm labourer",3
59,115,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
59,116,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,2,3,1,"Farm land-owner",2
59,117,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm land-owner",2
59,118,0,"GENERAL",4,"Yadava/Golla/Gopala",405,"Owned",1,3,4,2,"Private services",9
59,119,0,"OBC",3,"Kumbara",409,"Owned",1,3,2,1,"Farm land-owner",2
59,120,1,"OBC",3,"Kumbara",409,"Owned",1,3,3,1,"Farm land-owner",2
59,121,0,"OBC",3,"Kumbara",409,"Owned",1,3,2,2,"Farm labourer",3
59,122,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,5,3,1,"Farm labourer",3
59,123,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,5,4,1,"Farm labourer",3
59,124,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,5,4,2,"Farm labourer",3
59,127,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,3,1,"Farm labourer",3
59,128,1,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,5,4,1,"Farm land-owner",2
59,129,0,"GENERAL",4,"Yadava/Golla/Gopala",405,"Owned",1,4,2,1,"Farm land-owner",2
59,130,0,"GENERAL",4,"Yadava/Golla/Gopala",405,"Owned",1,3,4,2,"Farm labourer",3
59,131,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,4,1,"Dairy/cattle rearing",5
59,132,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
59,133,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,4,2,1,"Farm land-owner",2
59,134,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Farm land-owner",2
59,135,1,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Rented",3,3,2,1,"Industrialist",11
59,136,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,6,1,"Farm labourer",3
59,137,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,3,3,1,"Farm labourer",3
59,138,0,"SCHEDULED CASTE",1,"Madiga/Madar",207,"Owned",1,3,3,1,"Farm labourer",3
59,139,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,5,4,1,"Farm labourer",3
59,140,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
59,141,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,5,1,"Private services",9
59,142,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,5,8,1,"Government services (teacher, etc.)",8
59,143,0,"OBC",3,"Bhovi/Odda/Vaddar",206,"Owned",1,4,3,2,"Farm land-owner",2
59,144,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm land-owner",2
59,145,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,5,3,1,"Farm land-owner",2
59,146,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,4,1,1,"Industry/factory worker(brick making etc)",10
59,147,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
59,148,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,5,4,1,"Farm land-owner",2
59,149,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,2,"Masonry/construction worker",12
59,150,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Farm land-owner",2
59,151,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,5,3,1,"Farm labourer",3
59,152,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,1,"Farm labourer",3
59,153,0,"OBC",3,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Masonry/construction worker",12
59,154,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Private services",9
59,155,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Rented",3,3,3,1,"Farm labourer",3
59,156,1,"",NA,"",NA,"",NA,NA,NA,NA,"",NA
59,157,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Domestic help/cook/casual",15
59,158,0,"SCHEDULED TRIBE",2,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"Private services",9
59,159,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,2,2,"Farm labourer",3
59,160,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm land-owner",2
59,161,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,2,2,1,"Farm labourer",3
59,162,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,4,2,1,"Farm land-owner",2
59,163,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Farm labourer",3
59,165,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,4,1,"Farm labourer",3
59,166,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,5,9,1,"Farm land-owner",2
59,167,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,5,4,1,"Farm labourer",3
59,168,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Farm labourer",3
59,169,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,3,2,2,"Farm labourer",3
59,170,0,"OBC",3,"Yadava/Golla/Gopala",405,"Owned",1,5,2,1,"Farm land-owner",2
59,171,0,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,5,3,1,"Farm labourer",3
59,172,1,"SCHEDULED TRIBE",2,"Yadava/Golla/Gopala",405,"Owned",1,5,3,1,"Small business (shop, etc.)",1
59,173,0,"SCHEDULED CASTE",1,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,2,"Farm labourer",3
59,174,0,"OBC",3,"Bhovi/Odda/Vaddar",206,"Owned",1,3,3,1,"Masonry/construction worker",12
59,175,0,"OBC",3,"Kumbara",409,"Owned",1,3,3,1,"Farm labourer",3
59,176,0,"OBC",3,"Kumbara",409,"Owned",1,3,4,1,"Farm land-owner",2
